YYMMMDD,u0(m),____up(m),sig_u(m)
10-Apr-01,1147,0.340451,0.002076
10-Apr-02,1147,0.342474,0.002242
10-Apr-03,1147,0.336032,0.002117
10-Apr-04,1147,0.32808,0.002122
10-Apr-05,1147,0.334766,0.00212
10-Apr-06,1147,0.343899,0.002215
10-Apr-07,1147,0.346779,0.00209
10-Apr-08,1147,0.336614,0.002108
10-Apr-09,1147,0.349681,0.002114
10-Apr-10,1147,0.350742,0.002175
10-Apr-11,1147,0.33215,0.002148
10-Apr-12,1147,0.354381,0.002062
10-Apr-13,1147,0.33638,0.002139
10-Apr-14,1147,0.349585,0.002103
10-Apr-15,1147,0.363706,0.002211
10-Apr-16,1147,0.350657,0.002098
10-Apr-17,1147,0.351721,0.002162
10-Apr-18,1147,0.363798,0.002133
10-Apr-19,1147,0.359084,0.00209
10-Apr-20,1147,0.358104,0.002154
