YYMMMDD,u0(m),____up(m),sig_u(m)
11-Oct-28,892,0.967371,0.001997
11-Oct-29,892,0.959004,0.002009
11-Oct-30,892,0.972098,0.001994
11-Oct-31,892,0.966068,0.001982
11-Nov-01,892,0.980825,0.002125
11-Nov-02,892,0.9651,0.002026
11-Nov-03,892,0.978383,0.00201
11-Nov-04,892,0.962244,0.001968
11-Nov-05,892,0.963063,0.001961
11-Nov-06,892,0.965385,0.001998
11-Nov-07,892,0.968901,0.002015
11-Nov-08,892,0.953365,0.001973
11-Nov-09,892,0.966346,0.002013
11-Nov-10,892,0.971008,0.00211
11-Nov-11,892,0.967087,0.002035
11-Nov-12,892,0.955509,0.002018
11-Nov-13,892,0.955651,0.001972
11-Nov-14,892,0.963833,0.001943
11-Nov-15,892,0.958286,0.001947
11-Nov-16,892,0.967,0.002006
11-Nov-17,892,0.967023,0.002012
11-Nov-18,892,0.971039,0.001949
11-Nov-19,892,0.965831,0.00199
11-Nov-20,892,0.980774,0.002001
11-Nov-21,892,0.975306,0.001979
11-Nov-22,892,0.965913,0.002048
11-Nov-23,892,0.962392,0.002
11-Nov-24,892,0.966743,0.001907
11-Nov-25,892,0.976176,0.001958
11-Nov-26,892,0.967418,0.00193
11-Nov-27,892,0.953396,0.001981
11-Nov-28,892,0.965698,0.001945
11-Nov-29,892,0.967892,0.001931
11-Nov-30,892,0.9747,0.001952
11-Dec-01,892,0.975457,0.001943
11-Dec-02,892,0.970036,0.002006
11-Dec-03,892,0.96963,0.002034
11-Dec-04,892,0.96631,0.00197
11-Dec-05,892,0.967731,0.002006
11-Dec-06,892,0.965225,0.001966
11-Dec-07,892,0.964992,0.001992
11-Dec-08,892,0.96681,0.001946
11-Dec-09,892,0.961181,0.00197
11-Dec-10,892,0.958093,0.001962
11-Dec-11,892,0.966557,0.002057
11-Dec-12,892,0.962916,0.001971
11-Dec-13,892,0.981711,0.001967
11-Dec-14,892,0.970981,0.001965
11-Dec-15,892,0.973761,0.002028
11-Dec-16,892,0.969954,0.002061
11-Dec-17,892,0.961125,0.001903
11-Dec-18,892,0.966291,0.00199
11-Dec-19,892,0.966476,0.001954
11-Dec-20,892,0.970643,0.00209
11-Dec-21,892,0.959359,0.001908
11-Dec-22,892,0.964446,0.002017
11-Dec-23,892,0.958684,0.00198
11-Dec-24,892,0.964474,0.001949
11-Dec-25,892,0.965444,0.002021
11-Dec-26,892,0.954154,0.001977
11-Dec-27,892,0.957693,0.002111
11-Dec-28,892,0.959972,0.002009
11-Dec-29,892,0.969933,0.001967
11-Dec-30,892,0.961124,0.001964
11-Dec-31,892,0.969792,0.001965
12-Jan-01,892,0.967461,0.00292
12-Jan-02,892,0.965734,0.001966
12-Jan-03,892,0.971144,0.001919
12-Jan-04,892,0.961188,0.00194
12-Jan-05,892,0.961613,0.001926
12-Jan-06,892,0.969016,0.001915
12-Jan-07,892,0.957783,0.0019
12-Jan-08,892,0.963031,0.001973
12-Jan-09,892,0.968847,0.001884
12-Jan-10,892,0.974179,0.001879
12-Jan-11,892,0.968452,0.001922
12-Jan-12,892,0.96546,0.002044
12-Jan-13,892,0.972147,0.00198
12-Jan-14,892,0.960678,0.001936
12-Jan-15,892,0.967957,0.00196
12-Jan-16,892,1.015535,0.002148
12-Jan-17,892,0.971092,0.001981
12-Jan-18,892,0.968904,0.002073
12-Jan-19,892,0.970873,0.00198
12-Jan-20,892,0.972028,0.002221
12-Jan-21,892,0.962992,0.001951
12-Jan-22,892,0.967584,0.001979
12-Jan-23,892,0.969719,0.001984
12-Jan-24,892,0.980003,0.002167
12-Jan-25,892,0.981293,0.0019
12-Jan-26,892,0.978623,0.002033
12-Jan-27,892,0.983729,0.001916
12-Jan-28,892,0.96385,0.001905
12-Jan-29,892,0.963534,0.001956
12-Jan-30,892,0.963857,0.001924
12-Jan-31,892,0.964715,0.001925
12-Feb-01,892,0.972303,0.001933
12-Feb-02,892,0.968148,0.001904
12-Feb-03,892,0.965272,0.001955
12-Feb-04,892,0.974891,0.001908
12-Feb-05,892,0.985981,0.001931
12-Feb-06,892,0.985423,0.001908
12-Feb-07,892,0.976822,0.001951
12-Feb-08,892,0.977365,0.001927
12-Feb-09,892,0.974828,0.002035
12-Feb-10,892,0.975567,0.002055
12-Feb-11,892,0.974051,0.002002
12-Feb-12,892,0.984108,0.001986
12-Feb-13,892,0.973244,0.002024
12-Feb-14,892,0.971862,0.002147
12-Feb-15,892,0.978351,0.002117
12-Feb-16,892,0.973188,0.002017
12-Feb-17,892,0.96606,0.002021
12-Feb-18,892,0.964662,0.002027
12-Feb-19,892,0.982786,0.002055
12-Feb-20,892,0.969275,0.00205
12-Feb-21,892,0.973796,0.002233
12-Feb-22,892,0.975215,0.002252
12-Feb-23,892,0.962527,0.002147
12-Feb-24,892,0.979197,0.001988
12-Feb-25,892,0.982272,0.002177
12-Feb-26,892,0.991738,0.002239
12-Feb-27,892,0.975016,0.00216
12-Feb-28,892,0.975231,0.002029
12-Feb-29,892,0.985654,0.002096
12-Mar-01,892,0.972846,0.001998
12-Mar-02,892,0.979517,0.002128
12-Mar-03,892,1.000417,0.002089
12-Mar-04,892,0.980818,0.002282
12-Mar-05,892,0.976968,0.002059
12-Mar-06,892,0.978229,0.001961
12-Mar-07,892,0.977991,0.001988
12-Mar-08,892,0.979712,0.001888
12-Mar-09,892,0.968578,0.002096
12-Mar-10,892,0.979599,0.001883
12-Mar-11,892,0.958738,0.00209
12-Mar-12,892,0.964477,0.001884
12-Mar-13,892,0.964791,0.001887
12-Mar-14,892,0.956153,0.001985
12-Mar-15,892,0.974716,0.001927
12-Mar-16,892,0.971634,0.001893
12-Mar-17,892,0.978727,0.001895
12-Mar-18,892,0.971946,0.001944
12-Mar-19,892,0.975921,0.001929
12-Mar-20,892,0.984512,0.001891
12-Mar-21,892,0.975137,0.001921
12-Mar-22,892,0.983851,0.001882
12-Mar-23,892,0.98692,0.001893
12-Mar-24,892,0.982289,0.001924
12-Mar-25,892,0.991769,0.001896
12-Mar-26,892,0.98704,0.00192
12-Mar-27,892,0.979658,0.00188
12-Mar-28,892,0.981555,0.001872
12-Mar-29,892,0.976567,0.001916
12-Mar-30,892,0.990287,0.001903
12-Mar-31,892,0.987515,0.00192
12-Apr-01,892,0.983691,0.001932
12-Apr-02,892,0.973707,0.00188
12-Apr-03,892,0.976762,0.001958
12-Apr-04,892,0.985968,0.001907
12-Apr-05,892,0.984825,0.00193
12-Apr-06,892,0.986482,0.001901
12-Apr-07,892,0.979046,0.001882
12-Apr-08,892,0.982999,0.001869
12-Apr-09,892,0.991077,0.001903
12-Apr-10,892,0.987071,0.001914
12-Apr-11,892,0.986828,0.00199
12-Apr-12,892,0.987147,0.002071
12-Apr-13,892,0.978191,0.001997
12-Apr-14,892,0.982958,0.001989
12-Apr-15,892,0.973966,0.001973
12-Apr-16,892,0.978365,0.002055
12-Apr-17,892,0.981369,0.001915
12-Apr-18,892,0.974946,0.002076
12-Apr-19,892,0.982643,0.00199
12-Apr-20,892,0.972019,0.001997
12-Apr-21,892,0.985953,0.001992
12-Apr-22,892,0.952761,0.002023
12-Apr-23,892,0.973831,0.001913
12-Apr-24,892,0.970623,0.001953
12-Apr-25,892,0.972377,0.002032
12-Apr-26,892,0.986976,0.001929
12-Apr-27,892,0.981187,0.001944
12-Apr-28,892,0.980861,0.001935
12-Apr-29,892,0.974975,0.001908
12-Apr-30,892,0.983633,0.001927
12-May-01,892,0.980067,0.002004
12-May-02,892,0.974757,0.001952
12-May-03,892,0.986707,0.001895
12-May-04,892,0.979203,0.002016
12-May-05,892,0.977278,0.001903
12-May-06,892,0.973781,0.001855
12-May-07,892,0.990062,0.001991
12-May-08,892,0.979269,0.00192
12-May-09,892,0.988205,0.001885
12-May-10,892,0.987434,0.001877
12-May-11,892,0.986271,0.00189
12-May-12,892,0.988917,0.001865
12-May-13,892,0.990207,0.001866
